Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,wall_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
rustls,EXP_DBL_0390,10,10.815404,10.802198,0.015556,0.001440,69.588525,69.588525,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_1242,10,10.845954,10.835919,0.015568,0.001437,71.618710,71.618710,0.000000,0.000000,4337936.000000,4337936
rustls,EXP_DBL_0026,10,10.846260,10.842723,0.015565,0.001436,70.028189,70.028189,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1090,10,10.840735,10.833709,0.015536,0.001434,70.121888,70.121888,0.000000,0.000000,4314904.000000,4314904
rustls,EXP_DBL_0507,10,10.814601,10.810350,0.015444,0.001429,70.335578,70.335578,0.000000,0.000000,4304400.000000,4304400
rustls,EXP_DBL_0389,10,10.817222,10.811326,0.015432,0.001427,70.582877,70.582877,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_1519,10,10.822159,10.803788,0.015413,0.001427,70.036925,70.036925,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1265,10,10.826639,10.819794,0.015417,0.001425,70.818769,70.818769,0.000000,0.000000,4294248.000000,4294248
rustls,EXP_DBL_0206,10,10.813122,10.802945,0.015371,0.001423,69.325664,69.325664,0.000000,0.000000,4310632.000000,4310632
rustls,EXP_DBL_0191,10,10.831069,10.819724,0.015331,0.001417,69.603243,69.603243,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0973,10,10.819882,10.806510,0.015296,0.001415,69.773027,69.773027,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1380,10,10.853229,10.828462,0.015288,0.001412,69.938002,69.938002,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_ABL_029_disable-ifcvt-triangle-false,10,10.832023,10.826227,0.015258,0.001409,69.798651,69.798651,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0197,10,10.816420,10.803742,0.015208,0.001408,70.763729,70.763729,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0186,10,10.817604,10.811936,0.015201,0.001406,69.737527,69.737527,0.000000,0.000000,4311400.000000,4311400
rustls,EXP_DBL_0630,10,10.815040,10.815615,0.015192,0.001405,69.330745,69.330745,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1107,10,10.828477,10.825019,0.015202,0.001404,70.724766,70.724766,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_1563,10,10.832331,10.817455,0.015185,0.001404,69.848912,69.848912,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1541,10,10.844696,10.829961,0.015194,0.001403,70.523256,70.523256,0.000000,0.000000,4307176.000000,4307176
rustls,EXP_DBL_0280,10,10.837921,10.836502,0.015143,0.001397,69.664034,69.664034,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0818,10,10.839067,10.826224,0.015115,0.001396,69.764917,69.764917,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0650,10,10.825801,10.815018,0.015102,0.001396,69.398298,69.398298,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0737,10,10.803767,10.798227,0.015019,0.001391,69.680229,69.680229,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0499,10,10.824486,10.815943,0.014964,0.001384,69.288061,69.288061,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0156,10,10.822830,10.811490,0.014952,0.001383,70.431526,70.431526,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1414,10,10.823203,10.813418,0.014930,0.001381,69.555916,69.555916,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0791,10,10.834402,10.816410,0.014915,0.001379,69.831568,69.831568,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1141,10,10.808931,10.805199,0.014893,0.001378,70.565882,70.565882,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_1422,10,10.845617,10.835881,0.014898,0.001375,69.532780,69.532780,0.000000,0.000000,4305848.000000,4305848
rustls,EXP_DBL_0068,10,10.851014,10.844241,0.014881,0.001372,69.863363,69.863363,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0764,10,10.842355,10.833821,0.014853,0.001371,70.660576,70.660576,0.000000,0.000000,4261664.000000,4261664
rustls,EXP_DBL_1161,10,10.852341,10.838186,0.014852,0.001370,70.122401,70.122401,0.000000,0.000000,4331552.000000,4331552
rustls,EXP_DBL_0617,10,10.819563,10.814545,0.014779,0.001367,69.318232,69.318232,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1573,10,10.836168,10.820180,0.014732,0.001362,69.750996,69.750996,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0876,10,10.873275,10.863574,0.014776,0.001360,71.343666,71.343666,0.000000,0.000000,4392888.000000,4392888
rustls,EXP_DBL_0796,10,10.832619,10.818758,0.014666,0.001356,69.590035,69.590035,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0871,10,10.871782,10.862595,0.014710,0.001354,72.157246,72.157246,0.000000,0.000000,4393784.000000,4393784
rustls,EXP_DBL_0479,10,10.833730,10.816391,0.014638,0.001353,70.517622,70.517622,0.000000,0.000000,4365088.000000,4365088
rustls,EXP_DBL_1351,10,10.837061,10.820068,0.014560,0.001346,69.469565,69.469565,0.000000,0.000000,4308488.000000,4308488
rustls,EXP_DBL_1063,10,10.832158,10.815729,0.014497,0.001340,69.534489,69.534489,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0691,10,10.810079,10.796713,0.014462,0.001339,70.450456,70.450456,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1011,10,10.828359,10.810170,0.014440,0.001336,69.446631,69.446631,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0693,10,10.800888,10.788490,0.014324,0.001328,69.277893,69.277893,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0758,10,10.842422,10.814588,0.014239,0.001317,69.610119,69.610119,0.000000,0.000000,4306976.000000,4306976
rustls,EXP_ABL_025_disable-ifcvt-forked-diamond,10,10.822409,10.811540,0.014210,0.001314,70.437474,70.437474,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1205,10,10.854808,10.845402,0.014242,0.001313,70.449541,70.449541,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0583,10,10.824058,10.820338,0.014192,0.001312,70.500622,70.500622,0.000000,0.000000,4309728.000000,4309728
rustls,EXP_DBL_0896,10,10.863654,10.853946,0.014178,0.001306,71.152971,71.152971,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0894,10,10.889145,10.882441,0.014203,0.001305,71.287484,71.287484,0.000000,0.000000,4456488.000000,4456488
rustls,EXP_DBL_0510,10,10.829506,10.825057,0.014057,0.001299,70.448472,70.448472,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1494,10,10.828825,10.822402,0.014029,0.001296,69.878377,69.878377,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0485,10,10.829239,10.821835,0.014024,0.001296,69.391138,69.391138,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1440,10,10.835277,10.827541,0.014025,0.001295,70.712634,70.712634,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1315,10,10.837814,10.822620,0.014001,0.001294,71.000649,71.000649,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0610,10,10.817745,10.815703,0.013830,0.001279,69.351319,69.351319,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0079,10,10.842116,10.834340,0.013748,0.001269,70.296356,70.296356,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1574,10,10.846375,10.822363,0.013706,0.001266,70.062127,70.062127,0.000000,0.000000,4342152.000000,4342152
rustls,EXP_DBL_0989,10,10.851712,10.835144,0.013695,0.001264,70.503973,70.503973,0.000000,0.000000,4309640.000000,4309640
rustls,EXP_DBL_1002,10,10.829885,10.829217,0.013690,0.001264,69.983069,69.983069,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0457,10,10.833008,10.823313,0.013673,0.001263,69.525269,69.525269,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0765,10,10.846161,10.839600,0.013600,0.001255,69.849119,69.849119,0.000000,0.000000,4318528.000000,4318528
rustls,EXP_ABL_013_disable-lsr,10,10.811573,10.798841,0.013490,0.001249,69.137221,69.137221,0.000000,0.000000,4311168.000000,4311168
rustls,EXP_DBL_0307,10,10.853985,10.843826,0.013346,0.001231,70.376422,70.376422,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0997,10,10.839599,10.812067,0.013301,0.001230,69.983683,69.983683,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1582,10,10.836470,10.826047,0.013180,0.001217,69.847011,69.847011,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0339,10,10.827870,10.813043,0.013133,0.001215,69.458566,69.458566,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0508,10,10.826329,10.825246,0.013134,0.001213,69.374243,69.374243,0.000000,0.000000,4310112.000000,4310112
rustls,EXP_DBL_1425,10,10.858120,10.852160,0.013117,0.001209,69.682148,69.682148,0.000000,0.000000,4290728.000000,4290728
rustls,EXP_DBL_0582,10,10.825626,10.813313,0.013047,0.001207,69.389265,69.389265,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1091,10,10.824974,10.806884,0.013040,0.001207,70.053753,70.053753,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0742,10,10.812339,10.800000,0.012986,0.001202,69.351898,69.351898,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1444,10,10.832859,10.823208,0.012940,0.001196,70.354381,70.354381,0.000000,0.000000,4308296.000000,4308296
rustls,EXP_DBL_0105,10,10.825062,10.811970,0.012891,0.001192,69.940021,69.940021,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1373,10,10.825810,10.827506,0.012861,0.001188,69.692882,69.692882,0.000000,0.000000,4314088.000000,4314088
rustls,EXP_ABL_032_disable-tail-duplicate,10,10.830004,10.822917,0.012860,0.001188,70.707021,70.707021,0.000000,0.000000,4307712.000000,4307712
rustls,EXP_DBL_1406,10,10.827763,10.808149,0.012774,0.001182,70.384459,70.384459,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0516,10,10.826650,10.819318,0.012750,0.001178,69.787685,69.787685,0.000000,0.000000,4318528.000000,4318528
rustls,EXP_DBL_0994,10,10.824390,10.812964,0.012740,0.001178,69.521791,69.521791,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0839,10,10.876608,10.868500,0.012761,0.001174,71.188569,71.188569,0.000000,0.000000,4390592.000000,4390592
rustls,EXP_DBL_1360,10,10.833821,10.827098,0.012623,0.001166,70.840801,70.840801,0.000000,0.000000,4309000.000000,4309000
rustls,EXP_DBL_1092,10,10.828464,10.808948,0.012594,0.001165,68.677977,68.677977,0.000000,0.000000,4320512.000000,4320512
rustls,EXP_DBL_0369,10,10.808297,10.798673,0.012563,0.001163,69.594806,69.594806,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_ABL_003_DeadStoreElimination-final,10,10.824146,10.821107,0.012561,0.001161,70.693985,70.693985,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0915,10,10.858993,10.826598,0.012556,0.001160,69.509445,69.509445,0.000000,0.000000,4309328.000000,4309328
rustls,EXP_ABL_034_disable-cgp-store-extract,10,10.821256,10.820039,0.012515,0.001157,70.742279,70.742279,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1318,10,10.831721,10.820657,0.012513,0.001156,69.839672,69.839672,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0040,10,10.854784,10.845421,0.012452,0.001148,69.624872,69.624872,0.000000,0.000000,4312328.000000,4312328
rustls,EXP_DBL_0751,10,10.818830,10.815330,0.012403,0.001147,69.737524,69.737524,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1568,10,10.832056,10.825837,0.012306,0.001137,69.767407,69.767407,0.000000,0.000000,4309320.000000,4309320
rustls,EXP_DBL_1650,10,10.852193,10.824728,0.012270,0.001134,69.938687,69.938687,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1418,10,10.825812,10.819092,0.012220,0.001129,69.581926,69.581926,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1333,10,10.827377,10.826318,0.012184,0.001125,69.879546,69.879546,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0643,10,10.813647,10.808089,0.012130,0.001122,69.477471,69.477471,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1636,10,10.855801,10.844183,0.012124,0.001118,69.798164,69.798164,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0856,10,10.881797,10.866587,0.012135,0.001117,71.543454,71.543454,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0094,10,10.833628,10.826574,0.012078,0.001116,70.425068,70.425068,0.000000,0.000000,4306976.000000,4306976
rustls,EXP_DBL_1103,10,10.809046,10.800474,0.012038,0.001115,70.770579,70.770579,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0286,10,10.835581,10.833134,0.011991,0.001107,69.719937,69.719937,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0869,10,10.878459,10.862740,0.012004,0.001105,71.364062,71.364062,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1025,10,10.828796,10.821641,0.011902,0.001100,69.740844,69.740844,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1144,10,10.825903,10.814693,0.011875,0.001098,69.824175,69.824175,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_1038,10,10.819271,10.810500,0.011863,0.001097,69.892935,69.892935,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0903,10,10.862267,10.851820,0.011869,0.001094,71.425503,71.425503,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1597,10,10.833892,10.823039,0.011831,0.001093,70.155868,70.155868,0.000000,0.000000,4309344.000000,4309344
rustls,EXP_DBL_0471,10,10.834490,10.830510,0.011732,0.001083,69.424794,69.424794,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0274,10,10.851411,10.840525,0.011679,0.001077,71.123839,71.123839,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0077,10,10.846319,10.836434,0.011648,0.001075,69.975228,69.975228,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1336,10,10.837924,10.824105,0.011606,0.001072,70.563648,70.563648,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0304,10,10.844613,10.832147,0.011589,0.001070,70.689731,70.689731,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0536,10,10.810883,10.806366,0.011531,0.001067,69.246118,69.246118,0.000000,0.000000,4309600.000000,4309600
rustls,EXP_ABL_046_disable-machine-dce,10,10.809332,10.804866,0.011495,0.001064,70.642544,70.642544,0.000000,0.000000,4309536.000000,4309536
rustls,EXP_ABL_053_disable-select-optimize,10,10.824621,10.814525,0.011348,0.001049,70.338920,70.338920,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1537,10,10.828026,10.815073,0.011213,0.001037,70.170386,70.170386,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0362,10,10.811768,10.801001,0.011125,0.001030,69.493658,69.493658,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0584,10,10.828701,10.823792,0.011056,0.001021,69.399907,69.399907,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0716,10,10.820756,10.808592,0.011037,0.001021,69.652382,69.652382,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0950,10,10.828855,10.811780,0.011001,0.001018,69.687659,69.687659,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0088,10,10.825753,10.816478,0.010913,0.001009,70.496382,70.496382,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0669,10,10.803163,10.799025,0.010874,0.001007,69.319593,69.319593,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1626,10,10.846638,10.824905,0.010836,0.001001,70.140961,70.140961,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0998,10,10.816900,10.810274,0.010637,0.000984,69.860468,69.860468,0.000000,0.000000,4309640.000000,4309640
rustls,EXP_DBL_1610,10,10.845677,10.827018,0.010482,0.000968,70.957590,70.957590,0.000000,0.000000,4309472.000000,4309472
rustls,EXP_DBL_0030,10,10.858023,10.834131,0.010446,0.000964,69.952225,69.952225,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1190,10,10.847936,10.837859,0.010325,0.000953,72.208757,72.208757,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0434,10,10.841518,10.839500,0.010302,0.000950,70.774763,70.774763,0.000000,0.000000,4310088.000000,4310088
rustls,EXP_DBL_0972,10,10.808129,10.803011,0.010236,0.000948,70.064263,70.064263,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0430,10,10.840211,10.829886,0.010247,0.000946,69.660844,69.660844,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1392,10,10.820995,10.819940,0.010148,0.000938,70.088275,70.088275,0.000000,0.000000,4365632.000000,4365632
rustls,EXP_DBL_0281,10,10.837449,10.836986,0.010090,0.000931,71.164096,71.164096,0.000000,0.000000,4315520.000000,4315520
rustls,EXP_DBL_1449,10,10.823511,10.803189,0.009988,0.000925,69.726494,69.726494,0.000000,0.000000,4308328.000000,4308328
rustls,EXP_DBL_0335,10,10.828137,10.816977,0.009951,0.000920,69.702630,69.702630,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_ABL_012_InstSimplify-after-simplifycfg,10,10.818269,10.813464,0.009606,0.000888,70.566776,70.566776,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0203,10,10.813114,10.811330,0.009567,0.000885,69.395119,69.395119,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0962,10,10.821548,10.809161,0.009485,0.000877,69.745216,69.745216,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0264,10,10.841640,10.829784,0.009461,0.000874,70.673271,70.673271,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0977,10,10.845752,10.832801,0.009425,0.000870,69.679288,69.679288,0.000000,0.000000,4364864.000000,4364864
rustls,EXP_DBL_0135,10,10.829735,10.824014,0.009383,0.000867,69.998253,69.998253,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0217,10,10.815239,10.804224,0.009315,0.000862,69.550688,69.550688,0.000000,0.000000,4311624.000000,4311624
rustls,EXP_DBL_1051,10,10.831890,10.823964,0.009054,0.000836,71.209637,71.209637,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1168,10,10.847083,10.834038,0.008949,0.000826,69.709430,69.709430,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0183,10,10.839035,10.834615,0.008945,0.000826,69.470509,69.470509,0.000000,0.000000,4263816.000000,4263816
rustls,EXP_DBL_0267,10,10.828656,10.813558,0.008906,0.000824,71.024621,71.024621,0.000000,0.000000,4326528.000000,4326528
rustls,EXP_DBL_0557,10,10.822799,10.817410,0.008890,0.000822,69.704681,69.704681,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1535,10,10.842642,10.832362,0.008821,0.000814,69.480293,69.480293,0.000000,0.000000,4310312.000000,4310312
rustls,EXP_DBL_0285,10,10.840533,10.833658,0.008782,0.000811,70.220530,70.220530,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0069,10,10.840684,10.833921,0.008748,0.000807,69.808807,69.808807,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1119,10,10.837933,10.823472,0.008700,0.000804,69.738139,69.738139,0.000000,0.000000,4317664.000000,4317664
rustls,EXP_DBL_0025,10,10.836119,10.828575,0.008607,0.000795,69.820499,69.820499,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1136,10,10.829564,10.818631,0.008575,0.000793,70.149331,70.149331,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_1607,10,10.835292,10.822803,0.008479,0.000783,71.457147,71.457147,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_ABL_081_disable-post-ra,10,10.823769,10.826736,0.008451,0.000781,70.203529,70.203529,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0063,10,10.836288,10.828888,0.008437,0.000779,70.326806,70.326806,0.000000,0.000000,4313000.000000,4313000
rustls,EXP_DBL_0139,10,10.821783,10.817369,0.008409,0.000777,70.354951,70.354951,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1399,10,10.817953,10.814228,0.008387,0.000776,70.225353,70.225353,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0654,10,10.819666,10.812597,0.008264,0.000764,69.488428,69.488428,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0316,10,10.837228,10.833274,0.008255,0.000762,70.463049,70.463049,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0350,10,10.837850,10.832619,0.007867,0.000726,69.788264,69.788264,0.000000,0.000000,4322720.000000,4322720
rustls,EXP_DBL_0150,10,10.825667,10.814106,0.007509,0.000694,70.492590,70.492590,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1347,10,10.829592,10.823035,0.007405,0.000684,69.938598,69.938598,0.000000,0.000000,4310888.000000,4310888
rustls,EXP_DBL_0223,10,10.811269,10.802467,0.007239,0.000670,69.514909,69.514909,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0333,10,10.825770,10.820032,0.006815,0.000630,70.732170,70.732170,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0027,10,10.844648,10.834681,0.005346,0.000493,70.299608,70.299608,0.000000,0.000000,4312872.000000,4312872
