Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
rustls,EXP_DBL_1293,10,10.830263,10.810878,0.052595,76.277923,76.277923,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1294,10,10.842643,10.820903,0.033735,77.612923,77.612923,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1295,10,10.836453,10.828911,0.065621,76.087480,76.087480,0.000000,4292336.000000,4292336
rustls,EXP_DBL_1296,10,10.845075,10.826477,0.054553,76.452670,76.452670,0.000000,4293488.000000,4293488
rustls,EXP_DBL_1297,10,10.821045,10.807721,0.007852,76.949268,76.949268,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1298,10,10.852161,10.825201,0.056021,77.449202,77.449202,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1299,10,10.832372,10.820351,0.054499,77.590436,77.590436,0.000000,4296912.000000,4296912
rustls,EXP_DBL_1300,10,10.845311,10.830830,0.056787,77.376873,77.376873,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1301,10,10.845677,10.817196,0.089911,77.999369,77.999369,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1302,10,10.839105,10.815393,0.059774,77.564792,77.564792,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1303,10,10.839071,10.813920,0.038553,76.819431,76.819431,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1304,10,10.820657,10.811239,0.015025,77.273799,77.273799,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1305,10,10.842241,10.823536,0.041185,76.465256,76.465256,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1306,10,10.830919,10.808219,0.028394,76.597109,76.597109,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1307,10,10.849140,10.824683,0.031958,77.433087,77.433087,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1308,10,10.833544,10.825185,0.019401,77.597782,77.597782,0.000000,4293320.000000,4293320
rustls,EXP_DBL_1309,10,10.817754,10.797259,0.052553,77.760699,77.760699,0.000000,4347768.000000,4347768
rustls,EXP_DBL_1310,10,10.837619,10.817898,0.029371,77.716251,77.716251,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1311,10,10.844314,10.809615,0.071485,77.712221,77.712221,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1312,10,10.833229,10.813630,0.029399,77.730261,77.730261,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1313,10,10.842501,10.820642,0.027902,77.486897,77.486897,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1314,10,10.849949,10.841399,0.086117,77.207232,77.207232,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1315,10,10.818986,10.810429,0.034399,76.698095,76.698095,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1316,10,10.847390,10.815529,0.071257,77.866413,77.866413,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1317,10,10.854020,10.840107,0.056920,77.320073,77.320073,0.000000,4301296.000000,4301296
rustls,EXP_DBL_1318,10,10.845444,10.834143,0.027696,76.110953,76.110953,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1319,10,10.829580,10.817985,0.014697,77.020233,77.020233,0.000000,4293456.000000,4293456
rustls,EXP_DBL_1320,10,10.845809,10.844452,0.057721,77.315888,77.315888,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1321,10,10.837810,10.814302,0.056479,75.399970,75.399970,0.000000,4293616.000000,4293616
rustls,EXP_DBL_1322,10,10.831617,10.802945,0.029583,76.348961,76.348961,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1323,10,10.835992,10.807151,0.024802,75.702047,75.702047,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1324,10,10.833981,10.810875,0.061915,76.094836,76.094836,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1325,10,10.839557,10.814307,0.024733,76.004278,76.004278,0.000000,4326992.000000,4326992
rustls,EXP_DBL_1326,10,10.857651,10.837228,0.081071,76.763300,76.763300,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1327,10,10.847854,10.837212,0.066085,77.510884,77.510884,0.000000,4307120.000000,4307120
rustls,EXP_DBL_1328,10,10.844879,10.816845,0.058936,77.013063,77.013063,0.000000,4293392.000000,4293392
rustls,EXP_DBL_1329,10,10.842660,10.820777,0.046628,77.035314,77.035314,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1330,10,10.818063,10.807486,0.020263,76.289678,76.289678,0.000000,4311344.000000,4311344
rustls,EXP_DBL_1331,10,10.854952,10.826069,0.025528,76.696664,76.696664,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1332,10,10.841807,10.817443,0.034841,76.291337,76.291337,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1333,10,10.863253,10.853550,0.048358,76.377550,76.377550,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1334,10,10.839220,10.825010,0.017423,76.119600,76.119600,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1335,10,10.849339,10.827095,0.039524,76.610827,76.610827,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1336,10,10.861974,10.826871,0.063664,76.533448,76.533448,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1337,10,10.851356,10.847727,0.031667,75.842486,75.842486,0.000000,4305960.000000,4305960
rustls,EXP_DBL_1338,10,10.841248,10.831819,0.039013,77.276238,77.276238,0.000000,4311488.000000,4311488
rustls,EXP_DBL_1339,10,10.835187,10.809442,0.067700,77.332040,77.332040,0.000000,4308752.000000,4308752
rustls,EXP_DBL_1340,10,10.838444,10.814135,0.051509,76.422052,76.422052,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1341,10,10.842783,10.818373,0.038402,75.046417,75.046417,0.000000,4312528.000000,4312528
rustls,EXP_DBL_1342,10,10.839653,10.798244,0.026005,76.785571,76.785571,0.000000,4293488.000000,4293488
rustls,EXP_DBL_1343,10,10.850903,10.837881,0.045281,76.476744,76.476744,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1344,10,10.839177,10.824693,0.016923,76.674380,76.674380,0.000000,4311408.000000,4311408
rustls,EXP_DBL_1345,10,10.850468,10.842924,0.013695,76.282041,76.282041,0.000000,4263216.000000,4263216
rustls,EXP_DBL_1346,10,10.865801,10.831672,0.030799,77.035822,77.035822,0.000000,4320208.000000,4320208
rustls,EXP_DBL_1347,10,10.858598,10.836257,0.049208,77.117002,77.117002,0.000000,4311152.000000,4311152
rustls,EXP_DBL_1348,10,10.847692,10.813138,0.088063,78.077070,78.077070,0.000000,4311024.000000,4311024
rustls,EXP_DBL_1349,10,10.827532,10.817544,0.029699,77.631399,77.631399,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1350,10,10.853984,10.842335,0.049996,77.359613,77.359613,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1351,10,10.832675,10.817681,0.032258,77.466411,77.466411,0.000000,4308816.000000,4308816
rustls,EXP_DBL_1352,10,10.854400,10.834584,0.020133,77.374623,77.374623,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1353,10,10.854351,10.840718,0.045454,77.769395,77.769395,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1354,10,10.849898,10.835617,0.060742,76.241128,76.241128,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1355,10,10.854829,10.834103,0.081100,76.918314,76.918314,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1356,10,10.863350,10.837784,0.073767,77.154738,77.154738,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1357,10,10.846455,10.817608,0.046326,78.188833,78.188833,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1358,10,10.842241,10.823396,0.041252,77.271515,77.271515,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1359,10,10.845437,10.824620,0.022894,77.931599,77.931599,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1360,10,10.852488,10.828252,0.042740,77.686107,77.686107,0.000000,4309264.000000,4309264
rustls,EXP_DBL_1361,10,10.859932,10.832850,0.054578,78.198325,78.198325,0.000000,4311184.000000,4311184
rustls,EXP_DBL_1362,10,10.850790,10.833156,0.032796,77.915336,77.915336,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1363,10,10.839072,10.829230,0.020391,77.597160,77.597160,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1364,10,10.858736,10.842751,0.044815,78.318539,78.318539,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1365,10,10.856606,10.821178,0.022479,77.241337,77.241337,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1366,10,10.844844,10.824759,0.036857,76.703618,76.703618,0.000000,4311152.000000,4311152
rustls,EXP_DBL_1367,10,10.842290,10.816641,0.013353,76.807542,76.807542,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1368,10,10.844119,10.826784,0.026315,77.487811,77.487811,0.000000,4310704.000000,4310704
rustls,EXP_DBL_1369,10,10.861962,10.827064,0.022088,76.425972,76.425972,0.000000,4312272.000000,4312272
rustls,EXP_DBL_1370,10,10.837139,10.826839,0.021144,76.588043,76.588043,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1371,10,10.856583,10.833646,0.017955,77.639338,77.639338,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1372,10,10.855966,10.832265,0.045975,76.583153,76.583153,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1373,10,10.843197,10.816382,0.021578,76.878111,76.878111,0.000000,4314480.000000,4314480
rustls,EXP_DBL_1374,10,10.821143,10.808554,0.028633,78.035724,78.035724,0.000000,4311280.000000,4311280
rustls,EXP_DBL_1375,10,10.835174,10.805006,0.046048,77.007433,77.007433,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1376,10,10.853667,10.832823,0.041075,76.382193,76.382193,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1377,10,10.848316,10.825616,0.036732,76.612904,76.612904,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1378,10,10.841246,10.825451,0.025103,76.564267,76.564267,0.000000,4309520.000000,4309520
rustls,EXP_DBL_1379,10,10.850317,10.818379,0.055779,76.451894,76.451894,0.000000,4311216.000000,4311216
rustls,EXP_DBL_1380,10,10.848570,10.835693,0.032023,76.897858,76.897858,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1381,10,10.816328,10.814072,0.029224,77.290764,77.290764,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1382,10,10.816053,10.800819,0.044086,77.267545,77.267545,0.000000,4314256.000000,4314256
rustls,EXP_DBL_1383,10,10.837680,10.822783,0.040079,76.772462,76.772462,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1384,10,10.842472,10.819789,0.053647,76.629142,76.629142,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1385,10,10.830521,10.830882,0.035161,76.334695,76.334695,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1386,10,10.852473,10.827368,0.030308,76.752026,76.752026,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1387,10,10.859318,10.841233,0.047549,77.611044,77.611044,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1388,10,10.848370,10.830343,0.048645,76.612058,76.612058,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1389,10,10.843310,10.821634,0.040710,76.850917,76.850917,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1390,10,10.840283,10.823531,0.037824,77.183523,77.183523,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1391,10,10.856487,10.817940,0.070209,77.022518,77.022518,0.000000,4311224.000000,4311224
rustls,EXP_DBL_1392,10,10.811087,10.805699,0.019194,77.617386,77.617386,0.000000,4366504.000000,4366504
rustls,EXP_DBL_1393,10,10.852412,10.826897,0.038433,77.902039,77.902039,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1394,10,10.852956,10.826715,0.049565,77.585578,77.585578,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1395,10,10.846632,10.818465,0.029651,77.570898,77.570898,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1396,10,10.845527,10.826167,0.059344,78.319520,78.319520,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1397,10,10.866510,10.844977,0.055551,78.423980,78.423980,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1398,10,10.842400,10.830367,0.038131,77.371074,77.371074,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1399,10,10.831500,10.810987,0.017983,77.675946,77.675946,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1400,10,10.821538,10.797816,0.038299,78.275247,78.275247,0.000000,4318512.000000,4318512
rustls,EXP_DBL_1401,10,10.846627,10.841382,0.032795,77.172650,77.172650,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1402,10,10.841902,10.827631,0.054275,76.325408,76.325408,0.000000,4311312.000000,4311312
rustls,EXP_DBL_1403,10,10.840080,10.825415,0.035898,76.913590,76.913590,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1404,10,10.858858,10.841769,0.037119,76.943240,76.943240,0.000000,4311600.000000,4311600
rustls,EXP_DBL_1405,10,10.846398,10.829575,0.073618,76.156816,76.156816,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1406,10,10.840658,10.814348,0.057630,76.833583,76.833583,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1407,10,10.844480,10.828349,0.032027,77.475055,77.475055,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1408,10,10.856719,10.827223,0.039503,77.554716,77.554716,0.000000,4343984.000000,4343984
rustls,EXP_DBL_1409,10,10.859845,10.834937,0.043538,77.665619,77.665619,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1410,10,10.841930,10.833177,0.022942,76.960042,76.960042,0.000000,4324720.000000,4324720
rustls,EXP_DBL_1411,10,10.851476,10.829957,0.012864,77.468237,77.468237,0.000000,4311120.000000,4311120
rustls,EXP_DBL_1412,10,10.837436,10.819325,0.037375,78.055985,78.055985,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1413,10,10.836512,10.832755,0.057113,76.917335,76.917335,0.000000,4309768.000000,4309768
rustls,EXP_DBL_1414,10,10.837857,10.816458,0.028003,77.949452,77.949452,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1415,10,10.858261,10.837021,0.082691,77.891280,77.891280,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1416,10,10.840077,10.816373,0.065717,78.159853,78.159853,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1417,10,10.824125,10.819930,0.033192,77.769267,77.769267,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1418,10,10.837157,10.816634,0.021802,78.124479,78.124479,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1419,10,10.836183,10.810942,0.048031,77.945822,77.945822,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1420,10,10.859793,10.853933,0.064566,77.057584,77.057584,0.000000,4304584.000000,4304584
rustls,EXP_DBL_1421,10,10.857266,10.830282,0.075194,77.627538,77.627538,0.000000,4309760.000000,4309760
rustls,EXP_DBL_1422,10,10.883023,10.895830,0.050362,77.750623,77.750623,0.000000,4307280.000000,4307280
rustls,EXP_DBL_1423,10,10.841117,10.814756,0.064989,78.622782,78.622782,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1424,10,10.857558,10.830647,0.082951,77.009171,77.009171,0.000000,4311208.000000,4311208
rustls,EXP_DBL_1425,10,10.845766,10.832377,0.051126,80.545795,80.545795,0.000000,4291880.000000,4291880
rustls,EXP_DBL_1426,10,10.834939,10.821047,0.033270,78.515922,78.515922,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1427,10,10.843604,10.837270,0.045724,80.182364,80.182364,0.000000,4309864.000000,4309864
rustls,EXP_DBL_1428,10,10.862134,10.847245,0.024764,77.994160,77.994160,0.000000,4261480.000000,4261480
rustls,EXP_DBL_1429,10,10.879754,10.846224,0.051419,78.272398,78.272398,0.000000,4318728.000000,4318728
rustls,EXP_DBL_1430,10,10.868304,10.864344,0.076886,79.504339,79.504339,0.000000,4309576.000000,4309576
rustls,EXP_DBL_1431,10,10.865460,10.839717,0.097853,77.789196,77.789196,0.000000,4309384.000000,4309384
rustls,EXP_DBL_1432,10,10.845483,10.819095,0.016972,78.648325,78.648325,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1433,10,10.863706,10.869339,0.063767,78.267641,78.267641,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1434,10,10.838914,10.829860,0.012334,79.373859,79.373859,0.000000,4307240.000000,4307240
rustls,EXP_DBL_1435,10,10.853851,10.858695,0.075668,80.635391,80.635391,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1436,10,10.855092,10.848408,0.070017,77.801272,77.801272,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1437,10,10.835149,10.813702,0.029818,77.965738,77.965738,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1438,10,10.855501,10.842918,0.071390,78.885690,78.885690,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1439,10,10.843937,10.823618,0.036610,77.358219,77.358219,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1440,10,10.859517,10.840969,0.063295,82.444085,82.444085,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1441,10,10.856111,10.845493,0.046651,84.153074,84.153074,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1442,10,10.847589,10.835489,0.067881,83.018324,83.018324,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1443,10,10.844871,10.828928,0.041274,83.928106,83.928106,0.000000,4307816.000000,4307816
rustls,EXP_DBL_1444,10,10.848220,10.842070,0.076259,85.609666,85.609666,0.000000,4309576.000000,4309576
rustls,EXP_DBL_1445,10,10.853149,10.829560,0.027800,81.601700,81.601700,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1446,10,10.834130,10.815625,0.026829,86.433658,86.433658,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1447,10,10.854378,10.821556,0.052490,80.437859,80.437859,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1448,10,10.826067,10.799211,0.080599,85.602740,85.602740,0.000000,4309512.000000,4309512
rustls,EXP_DBL_1449,10,10.842947,10.818142,0.076196,87.817390,87.817390,0.000000,4309576.000000,4309576
rustls,EXP_DBL_1450,10,10.859661,10.827262,0.029952,78.382097,78.382097,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1451,10,10.831606,10.817817,0.022292,80.681838,80.681838,0.000000,4308648.000000,4308648
rustls,EXP_DBL_1452,10,10.838822,10.819721,0.049600,79.548583,79.548583,0.000000,4310696.000000,4310696
rustls,EXP_DBL_1453,10,10.841843,10.819266,0.015828,78.159194,78.159194,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1454,10,10.904163,10.908310,0.131377,86.630293,86.630293,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1455,10,10.835873,10.825389,0.052794,90.138857,90.138857,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1456,10,10.832459,10.810287,0.025959,86.430646,86.430646,0.000000,4312680.000000,4312680
rustls,EXP_DBL_1457,10,10.837902,10.822349,0.037686,86.133034,86.133034,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1458,10,10.851250,10.835415,0.019879,79.166712,79.166712,0.000000,4307336.000000,4307336
rustls,EXP_DBL_1459,10,10.844523,10.833043,0.039062,79.436236,79.436236,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1460,10,10.836269,10.819436,0.021981,80.520311,80.520311,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1461,10,10.838727,10.809463,0.052136,78.783719,78.783719,0.000000,4307624.000000,4307624
rustls,EXP_DBL_1462,10,10.849593,10.834298,0.026949,80.254958,80.254958,0.000000,4309576.000000,4309576
rustls,EXP_DBL_1463,10,10.850735,10.809048,0.082167,79.544748,79.544748,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1464,10,10.852452,10.833132,0.042587,78.070443,78.070443,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1465,10,10.826623,10.820288,0.013077,78.265910,78.265910,0.000000,4312744.000000,4312744
rustls,EXP_DBL_1466,10,10.838534,10.822988,0.031884,77.914019,77.914019,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1467,10,10.840013,10.831716,0.054973,78.258228,78.258228,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1468,10,10.842483,10.827479,0.054479,78.125118,78.125118,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1469,10,10.837983,10.819562,0.031394,78.880362,78.880362,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1470,10,10.852609,10.827184,0.050072,78.760911,78.760911,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1471,10,10.844683,10.837052,0.063061,78.477217,78.477217,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1472,10,10.834107,10.811950,0.029982,79.606962,79.606962,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1473,10,10.843394,10.825505,0.053718,79.921982,79.921982,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1474,10,10.833390,10.809411,0.069389,77.833605,77.833605,0.000000,4309616.000000,4309616
rustls,EXP_DBL_1475,10,10.849234,10.832311,0.044205,77.558982,77.558982,0.000000,4363200.000000,4363200
rustls,EXP_DBL_1476,10,10.840133,10.820389,0.035898,78.630730,78.630730,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1477,10,10.832203,10.813412,0.037427,79.410954,79.410954,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1478,10,10.834440,10.822017,0.066483,78.702364,78.702364,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1479,10,10.843644,10.811557,0.085010,78.960158,78.960158,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1480,10,10.831636,10.814353,0.017189,77.667934,77.667934,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1481,10,10.857585,10.826304,0.078735,77.098642,77.098642,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1482,10,10.822228,10.819976,0.025550,76.481037,76.481037,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1483,10,10.870234,10.852138,0.021736,77.329809,77.329809,0.000000,4317160.000000,4317160
rustls,EXP_DBL_1484,10,10.842611,10.819831,0.026097,77.490793,77.490793,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1485,10,10.828642,10.818680,0.019632,77.283004,77.283004,0.000000,4309736.000000,4309736
rustls,EXP_DBL_1486,10,10.829905,10.809050,0.023556,77.875949,77.875949,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1487,10,10.833114,10.817717,0.034454,77.803363,77.803363,0.000000,4309760.000000,4309760
rustls,EXP_DBL_1488,10,10.837550,10.821252,0.032903,76.275169,76.275169,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1489,10,10.847184,10.815814,0.065638,75.818001,75.818001,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1490,10,10.832858,10.819895,0.019753,77.524639,77.524639,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1491,10,10.864091,10.837792,0.039503,77.129173,77.129173,0.000000,4342664.000000,4342664
rustls,EXP_DBL_1492,10,10.848181,10.838446,0.081465,77.986070,77.986070,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1493,10,10.847663,10.828375,0.049761,77.973972,77.973972,0.000000,4323176.000000,4323176
rustls,EXP_DBL_1494,10,10.851564,10.826728,0.052609,79.035753,79.035753,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1495,10,10.845778,10.818559,0.085384,77.828923,77.828923,0.000000,4310320.000000,4310320
rustls,EXP_DBL_1496,10,10.833838,10.816662,0.033297,77.591752,77.591752,0.000000,4310576.000000,4310576
rustls,EXP_DBL_1497,10,10.840405,10.824957,0.023455,78.185974,78.185974,0.000000,4310320.000000,4310320
rustls,EXP_DBL_1498,10,10.852983,10.823122,0.038776,77.842079,77.842079,0.000000,4310320.000000,4310320
rustls,EXP_DBL_1499,10,10.845318,10.828522,0.033228,77.160547,77.160547,0.000000,4310320.000000,4310320
rustls,EXP_DBL_1500,10,10.835266,10.812359,0.030764,76.570186,76.570186,0.000000,4310320.000000,4310320
rustls,EXP_DBL_1501,10,10.845090,10.833343,0.064209,77.283227,77.283227,0.000000,4310320.000000,4310320
