Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
hyper,EXP_DBL_1515,10,13.362825,13.372656,0.096376,44185299.290000,44178529.850000,442744.025000,4745.900000,4746.500000,47.500000,48.405526,48.405526,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1516,10,13.349954,13.388305,0.117728,44156053.260000,44314609.850000,436126.700000,4749.100000,4731.500000,46.500000,48.467416,48.467416,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1517,10,13.148595,13.122136,0.155136,43454291.310000,43474546.250000,764815.675000,4826.100000,4823.500000,84.500000,48.858118,48.858118,0.000000,173005392.000000,173005392
hyper,EXP_DBL_1518,10,13.174934,13.218664,0.086772,43584486.130000,43737997.350000,184804.625000,4811.400000,4794.500000,20.500000,49.295314,49.295314,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1519,10,13.181652,13.137725,0.198916,43549132.650000,43324732.500000,823589.375000,4815.800000,4840.500000,91.750000,48.972381,48.972381,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1520,10,13.242169,13.223870,0.203874,43822926.700000,43769126.150000,645374.175000,4785.600000,4790.500000,69.750000,48.650935,48.650935,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1521,10,13.237782,13.227761,0.158812,43722403.570000,43696705.150000,597578.000000,4796.800000,4799.000000,65.000000,48.356815,48.356815,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1522,10,13.257784,13.263211,0.233761,43838881.730000,43850650.450000,683582.075000,4783.800000,4782.000000,74.500000,48.747984,48.747984,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1523,10,13.306760,13.343195,0.214588,43972223.700000,44000972.550000,573495.950000,4769.500000,4765.500000,62.000000,48.883180,48.883180,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1524,10,13.280916,13.309792,0.157433,43832583.900000,43926988.600000,676695.175000,4784.500000,4774.000000,74.000000,49.329022,49.329022,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1525,10,13.299216,13.334626,0.181931,43949670.230000,44150670.450000,595329.000000,4771.700000,4749.500000,65.250000,48.970380,48.970380,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1526,10,13.378026,13.356763,0.167337,44233937.950000,44160525.850000,568870.375000,4741.200000,4748.500000,60.500000,48.821712,48.821712,0.000000,173006272.000000,173006272
hyper,EXP_DBL_1527,10,13.604078,13.622274,0.074982,44919718.970000,44899172.150000,428321.675000,4668.200000,4670.000000,45.000000,48.647835,48.647835,0.000000,173007808.000000,173007808
hyper,EXP_DBL_1528,10,13.815233,13.662377,0.365651,45675050.530000,45054468.100000,1588800.200000,4593.900000,4654.500000,159.250000,49.039600,49.039600,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1529,10,13.218966,13.225946,0.167989,43655282.940000,43555216.100000,421940.375000,4803.800000,4814.500000,46.000000,49.278769,49.278769,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1530,10,13.448123,13.430715,0.073586,44403866.950000,44296202.100000,356881.025000,4722.600000,4734.000000,38.250000,49.381392,49.381392,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1531,10,13.172585,13.210358,0.234589,43572618.340000,43765114.150000,750300.900000,4812.900000,4791.500000,83.000000,48.903455,48.903455,0.000000,173007424.000000,173007424
hyper,EXP_DBL_1532,10,13.215646,13.232274,0.103444,43707631.150000,43757472.700000,300012.225000,4797.800000,4792.000000,33.250000,49.100904,49.100904,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1533,10,13.310151,13.283491,0.119492,44003592.870000,43940435.200000,383406.900000,4765.500000,4772.000000,41.750000,48.516540,48.516540,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1534,10,13.255530,13.291619,0.081155,43794075.100000,43979452.550000,599886.075000,4788.600000,4768.000000,65.500000,48.533496,48.533496,0.000000,173005376.000000,173005376
hyper,EXP_DBL_1535,10,13.278394,13.231174,0.163413,43921659.770000,43780766.850000,488647.200000,4774.700000,4789.500000,53.250000,47.917223,47.917223,0.000000,173009968.000000,173009968
hyper,EXP_DBL_1536,10,13.252791,13.264055,0.080189,43790369.950000,43763052.950000,255971.825000,4788.700000,4791.500000,28.000000,48.480443,48.480443,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1537,10,13.147841,13.187311,0.220334,43485483.210000,43710059.000000,768886.025000,4822.500000,4797.500000,85.250000,48.885307,48.885307,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1538,10,13.112469,13.064840,0.267275,43362727.070000,43029156.900000,885116.600000,4836.400000,4873.000000,99.000000,48.859556,48.859556,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1539,10,13.301498,13.320601,0.211591,44004420.200000,43932788.100000,692391.100000,4765.700000,4773.000000,74.750000,48.592963,48.592963,0.000000,173010304.000000,173010304
hyper,EXP_DBL_1540,10,13.400304,13.411886,0.093791,44336011.630000,44418180.950000,398338.025000,4729.800000,4721.000000,42.500000,47.984042,47.984042,0.000000,173007408.000000,173007408
hyper,EXP_DBL_1541,10,13.295854,13.271148,0.189157,44012745.660000,43820316.500000,699524.175000,4764.900000,4785.500000,76.250000,48.089674,48.089674,0.000000,173008736.000000,173008736
hyper,EXP_DBL_1542,10,13.158161,13.160141,0.173023,43516644.980000,43574162.000000,639647.850000,4819.100000,4812.000000,71.000000,48.290904,48.290904,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1543,10,13.234084,13.210503,0.087933,43755899.620000,43777525.100000,237556.025000,4792.700000,4790.000000,26.250000,48.708833,48.708833,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1544,10,13.271375,13.266707,0.062886,43918807.650000,43897887.200000,91020.225000,4774.600000,4777.000000,10.250000,48.530463,48.530463,0.000000,173007440.000000,173007440
hyper,EXP_DBL_1545,10,13.293770,13.291829,0.271586,43963995.490000,43917590.600000,1002965.900000,4770.500000,4774.500000,109.250000,48.799224,48.799224,0.000000,173007728.000000,173007728
hyper,EXP_DBL_1546,10,13.285414,13.225207,0.241209,43947664.490000,43816915.300000,647585.925000,4772.000000,4786.000000,69.750000,48.415712,48.415712,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1547,10,13.296057,13.293946,0.183118,43921665.250000,43896250.150000,625930.525000,4774.800000,4777.000000,67.500000,48.204687,48.204687,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1548,10,13.277555,13.247022,0.164307,43928643.390000,43825541.200000,613768.325000,4773.900000,4785.000000,66.500000,48.148631,48.148631,0.000000,173011168.000000,173011168
hyper,EXP_DBL_1549,10,13.325651,13.297187,0.164922,44101651.470000,43925837.750000,542796.750000,4755.000000,4773.500000,58.500000,48.758499,48.758499,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1550,10,13.222717,13.239694,0.070092,43722225.470000,43831184.200000,112228.075000,4796.400000,4784.000000,12.500000,49.367866,49.367866,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1551,10,13.214004,13.224638,0.164032,43695277.440000,43772084.150000,614764.175000,4799.500000,4790.500000,68.000000,48.849618,48.849618,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1552,10,13.178247,13.224980,0.154393,43600690.050000,43698683.200000,330426.800000,4809.700000,4798.500000,36.750000,48.855241,48.855241,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1553,10,13.261789,13.230728,0.232488,43863184.430000,43799247.100000,685919.900000,4781.200000,4787.500000,74.500000,48.313840,48.313840,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1554,10,13.343662,13.376328,0.082185,44133976.770000,44343909.700000,505581.500000,4751.600000,4728.500000,55.000000,48.638011,48.638011,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1555,10,13.254507,13.288020,0.270929,43832172.560000,43991137.850000,1254926.200000,4785.200000,4767.000000,137.250000,48.698357,48.698357,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1556,10,13.243724,13.271413,0.082419,43803379.230000,43917076.900000,238541.500000,4787.500000,4774.500000,25.750000,48.594827,48.594827,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1557,10,13.233944,13.251304,0.071689,43719916.150000,43780527.100000,90540.675000,4796.600000,4790.000000,9.750000,48.681208,48.681208,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1558,10,13.300527,13.252121,0.175003,43949051.010000,43840819.500000,497641.025000,4771.800000,4783.000000,53.750000,48.972789,48.972789,0.000000,173028656.000000,173028656
hyper,EXP_DBL_1559,10,13.286879,13.256846,0.132646,43906613.760000,43817930.050000,368000.375000,4776.200000,4785.500000,40.250000,48.474296,48.474296,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1560,10,13.390330,13.403816,0.109953,44259282.520000,44326219.700000,458307.600000,4738.100000,4731.000000,49.500000,48.198371,48.198371,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1561,10,13.404042,13.429663,0.213712,44408200.950000,44471727.850000,188089.975000,4722.300000,4715.500000,20.000000,48.283145,48.283145,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1562,10,13.447905,13.432041,0.185083,44343130.630000,44102747.250000,549816.375000,4729.600000,4754.500000,59.500000,48.698348,48.698348,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1563,10,13.388629,13.408877,0.169257,44246251.060000,44166581.250000,591995.275000,4739.900000,4748.000000,63.750000,48.825465,48.825465,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1564,10,13.258272,13.283896,0.287141,43744552.310000,43809906.750000,752730.400000,4794.200000,4786.500000,83.000000,48.771898,48.771898,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1565,10,13.430504,13.366907,0.235492,44359151.110000,44019760.550000,857561.825000,4728.600000,4764.000000,91.750000,49.039835,49.039835,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1566,10,13.516430,13.470299,0.220615,44571574.170000,44596637.800000,544603.250000,4705.700000,4702.000000,57.500000,48.101680,48.101680,0.000000,173041216.000000,173041216
hyper,EXP_DBL_1567,10,13.523652,13.576771,0.255677,44661894.440000,44566362.300000,635822.600000,4697.600000,4705.000000,67.750000,48.174339,48.174339,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1568,10,13.410737,13.420654,0.191739,44301866.650000,44216100.250000,725730.150000,4734.200000,4742.500000,78.250000,48.292360,48.292360,0.000000,173008896.000000,173008896
hyper,EXP_DBL_1569,10,13.231674,13.246762,0.132921,43722279.560000,43805642.450000,576788.300000,4796.600000,4787.000000,63.500000,48.689385,48.689385,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1570,10,13.191748,13.155940,0.346828,43446512.770000,43497393.350000,1102981.550000,4827.400000,4820.500000,122.750000,48.989769,48.989769,0.000000,173007768.000000,173007768
hyper,EXP_DBL_1571,10,13.278838,13.321557,0.251114,43819311.190000,43910859.200000,1030452.100000,4786.300000,4775.500000,112.250000,48.857111,48.857111,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1572,10,13.412536,13.365020,0.178185,44249673.360000,44006415.600000,535357.425000,4739.500000,4765.500000,56.750000,48.845784,48.845784,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1573,10,13.449841,13.482509,0.170594,44341041.570000,44308844.400000,681485.150000,4729.900000,4732.500000,72.250000,48.423956,48.423956,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1574,10,13.666258,13.626822,0.162738,45232684.700000,44817372.250000,913046.650000,4637.900000,4679.000000,93.750000,48.477721,48.477721,0.000000,173047152.000000,173047152
hyper,EXP_DBL_1575,10,13.873405,13.763250,0.532068,45816364.300000,45529331.500000,2069007.175000,4579.600000,4606.500000,206.750000,49.022211,49.022211,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1576,10,13.446431,13.448639,0.213977,44030421.560000,43974120.750000,291807.000000,4763.800000,4768.500000,31.750000,49.240284,49.240284,0.000000,173027712.000000,173027712
hyper,EXP_DBL_1577,10,13.556709,13.534289,0.249133,44784667.000000,44184418.500000,1591044.300000,4684.200000,4745.500000,166.250000,49.014930,49.014930,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1578,10,13.939371,14.052134,0.439219,46233740.940000,46554811.650000,1701118.075000,4541.700000,4504.500000,166.500000,50.674957,50.674957,0.000000,173009232.000000,173009232
hyper,EXP_DBL_1579,10,13.560298,13.580276,0.283884,44471851.180000,44293792.900000,469071.350000,4716.500000,4734.000000,50.250000,48.962486,48.962486,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1580,10,13.507484,13.469990,0.220861,44564549.020000,44425866.150000,781613.350000,4707.300000,4720.000000,83.750000,48.698875,48.698875,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1581,10,13.519238,13.498305,0.238122,44613630.380000,44541897.900000,477332.300000,4700.800000,4707.500000,50.500000,48.490477,48.490477,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1582,10,13.256448,13.296593,0.233674,43832932.750000,43897261.200000,679678.275000,4785.600000,4777.000000,74.500000,48.642724,48.642724,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1583,10,13.250204,13.305771,0.278988,43704409.520000,43940113.000000,843398.900000,4799.600000,4772.500000,93.000000,48.991519,48.991519,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1584,10,13.586951,13.321046,0.156430,45076423.310000,44058952.450000,742497.175000,4661.000000,4759.500000,79.250000,49.059359,49.059359,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1585,10,13.344615,13.352349,0.294020,44115948.420000,44043782.750000,832909.100000,4754.300000,4761.000000,89.500000,49.024109,49.024109,0.000000,173009232.000000,173009232
hyper,EXP_DBL_1586,10,13.460389,13.513663,0.164293,44244257.130000,44360898.650000,670641.950000,4739.800000,4727.000000,71.500000,48.635384,48.635384,0.000000,173007136.000000,173007136
hyper,EXP_DBL_1587,10,13.996917,13.932412,0.205338,45857749.060000,45678183.400000,713410.850000,4574.500000,4591.000000,71.250000,48.686564,48.686564,0.000000,173007672.000000,173007672
hyper,EXP_DBL_1588,10,14.058142,13.850976,0.413199,46396311.840000,45819894.050000,728738.650000,4527.000000,4576.500000,72.750000,48.281185,48.281185,0.000000,173006696.000000,173006696
hyper,EXP_DBL_1589,10,14.643467,14.676483,0.177919,47285049.760000,47228726.500000,434580.925000,4434.900000,4439.500000,41.000000,48.639738,48.639738,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1590,10,13.858258,13.821822,0.628679,45558963.130000,45152981.050000,2166718.925000,4606.200000,4644.000000,220.000000,47.709307,47.709307,0.000000,173006448.000000,173006448
hyper,EXP_DBL_1591,10,14.018550,14.027290,0.280438,46262347.940000,46232240.600000,529533.025000,4536.800000,4536.000000,51.750000,48.786460,48.786460,0.000000,172997264.000000,172997264
hyper,EXP_DBL_1592,10,13.467085,13.459734,0.210416,44404490.210000,44373157.500000,105109.600000,4722.900000,4725.500000,11.250000,49.263430,49.263430,0.000000,173009232.000000,173009232
hyper,EXP_DBL_1593,10,13.416586,13.380548,0.117658,44357342.640000,44283094.050000,363316.450000,4727.700000,4735.500000,38.750000,48.972648,48.972648,0.000000,173009232.000000,173009232
hyper,EXP_DBL_1594,10,13.503030,13.477548,0.155529,44648876.090000,44571860.700000,427746.050000,4697.000000,4704.500000,45.750000,48.789833,48.789833,0.000000,172951280.000000,172951280
hyper,EXP_DBL_1595,10,13.475751,13.506722,0.096049,44586311.560000,44721047.300000,332985.700000,4703.200000,4689.000000,35.500000,48.621209,48.621209,0.000000,173020144.000000,173020144
hyper,EXP_DBL_1596,10,13.464941,13.482004,0.139147,44489644.470000,44658940.250000,737570.225000,4713.600000,4695.500000,78.750000,48.564761,48.564761,0.000000,173009232.000000,173009232
hyper,EXP_DBL_1597,10,13.432668,13.359489,0.274289,44338307.190000,44165329.750000,744048.700000,4730.400000,4748.000000,78.500000,48.620675,48.620675,0.000000,173009024.000000,173009024
hyper,EXP_DBL_1598,10,13.453511,13.438045,0.139613,44487495.310000,44327086.850000,353329.400000,4713.700000,4730.500000,37.750000,49.331143,49.331143,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1599,10,13.420512,13.422615,0.120722,44309990.170000,44359038.800000,275594.000000,4732.500000,4727.500000,29.500000,49.796171,49.796171,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1600,10,13.329382,13.346939,0.321119,44084497.420000,44227564.150000,1168229.900000,4757.400000,4741.500000,126.250000,49.377785,49.377785,0.000000,173007296.000000,173007296
hyper,EXP_DBL_1601,10,13.359075,13.370526,0.070960,44206305.780000,44222125.950000,201020.325000,4743.900000,4742.000000,21.750000,49.076984,49.076984,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1602,10,13.433678,13.480862,0.109700,44419566.160000,44604684.300000,546700.525000,4721.400000,4701.000000,58.250000,48.652287,48.652287,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1603,10,13.415950,13.473781,0.242716,44401094.880000,44601772.900000,838626.900000,4723.400000,4701.500000,88.750000,48.638078,48.638078,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1604,10,13.378330,13.405151,0.132765,44188378.400000,44196547.150000,532553.950000,4746.000000,4745.000000,56.750000,48.659065,48.659065,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1605,10,13.301627,13.310178,0.212036,43994508.150000,44039410.700000,816317.550000,4766.900000,4761.500000,89.500000,49.080201,49.080201,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1606,10,13.232892,13.228013,0.073118,43728858.790000,43695055.300000,292212.825000,4795.500000,4799.000000,32.000000,49.109952,49.109952,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1607,10,13.333754,13.324665,0.249213,44083091.930000,44120678.600000,723012.625000,4757.400000,4753.000000,78.750000,49.107182,49.107182,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1608,10,13.438086,13.458063,0.209332,44436975.460000,44316785.700000,740309.100000,4719.500000,4731.500000,77.750000,48.814609,48.814609,0.000000,173009216.000000,173009216
hyper,EXP_DBL_1609,10,13.388633,13.371496,0.261166,44271163.860000,44333163.050000,791860.325000,4737.500000,4730.000000,84.750000,48.785619,48.785619,0.000000,173008176.000000,173008176
