Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med,run_repeats_med
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0717,10,6.651581,6.603487,0.090285,0.013672,117.630393,117.630393,0.000000,0.000000,2625968.000000,2625968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0341,10,6.513111,6.514978,0.088880,0.013642,119.871274,119.871274,0.000000,0.000000,2616864.000000,2616864,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0777,10,6.500159,6.491390,0.088417,0.013621,129.244504,129.244504,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0463,10,6.561514,6.527477,0.088528,0.013562,118.911376,118.911376,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1460,10,6.697524,6.675169,0.090513,0.013560,122.061500,122.061500,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0441,10,6.512175,6.501690,0.088105,0.013551,122.610545,122.610545,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0273,10,6.468454,6.483211,0.087296,0.013465,122.320672,122.320672,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0365,10,6.451489,6.474204,0.086985,0.013436,123.357237,123.357237,0.000000,0.000000,2623840.000000,2623840,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0735,10,6.692104,6.704308,0.089878,0.013406,127.826870,127.826870,0.000000,0.000000,2625968.000000,2625968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_008_disable-vector-combine,10,6.336797,6.325945,0.084801,0.013405,127.353609,127.353609,0.000000,0.000000,2620128.000000,2620128,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0101,10,6.492291,6.469308,0.086368,0.013350,121.540103,121.540103,0.000000,0.000000,2630784.000000,2630784,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0498,10,6.485660,6.488471,0.086397,0.013315,118.359385,118.359385,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1196,10,6.950963,6.943494,0.092382,0.013305,148.015575,148.015575,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1547,10,6.981326,6.969583,0.092564,0.013281,131.869615,131.869615,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0036,10,6.595832,6.584589,0.087135,0.013233,122.424699,122.424699,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0772,10,6.459286,6.472449,0.085174,0.013159,123.431055,123.431055,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1623,10,6.778137,6.744425,0.088270,0.013088,129.415984,129.415984,0.000000,0.000000,2621808.000000,2621808,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1114,10,5.650111,5.645739,0.073759,0.013065,120.526531,120.526531,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1162,10,5.778346,5.765143,0.074891,0.012990,118.986915,118.986915,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0389,10,6.425226,6.429193,0.083183,0.012938,117.225850,117.225850,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0957,10,6.550387,6.587739,0.085161,0.012927,117.582840,117.582840,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0327,10,6.604616,6.553593,0.084614,0.012911,124.894861,124.894861,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0421,10,6.520706,6.533626,0.084311,0.012904,119.963281,119.963281,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_019_disable-cgp-branch-opts,10,6.347819,6.320442,0.081450,0.012887,123.793622,123.793622,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0478,10,6.634695,6.641917,0.084830,0.012772,120.089036,120.089036,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0486,10,6.554086,6.532893,0.083397,0.012766,115.744155,115.744155,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1153,10,5.737510,5.726881,0.072678,0.012691,126.872234,126.872234,0.000000,0.000000,2620960.000000,2620960,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1212,10,6.931846,6.916595,0.087540,0.012657,143.784753,143.784753,0.000000,0.000000,2622800.000000,2622800,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0989,10,6.528020,6.509291,0.082301,0.012644,118.752426,118.752426,0.000000,0.000000,2631704.000000,2631704,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1218,10,6.951350,6.926305,0.087538,0.012638,149.218055,149.218055,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0961,10,6.562741,6.591216,0.083002,0.012593,116.706660,116.706660,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0308,10,6.457007,6.488990,0.081371,0.012540,117.561324,117.561324,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0232,10,6.450471,6.491475,0.080787,0.012445,124.011479,124.011479,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1164,10,6.788206,6.806987,0.084210,0.012371,120.258493,120.258493,0.000000,0.000000,2622800.000000,2622800,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0728,10,6.383411,6.400856,0.079128,0.012362,123.619665,123.619665,0.000000,0.000000,2650544.000000,2650544,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_011_Inline,10,6.796436,6.811018,0.084182,0.012360,124.262886,124.262886,0.000000,0.000000,2650288.000000,2650288,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0093,10,6.458294,6.477743,0.079910,0.012336,124.702864,124.702864,0.000000,0.000000,2619248.000000,2619248,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_030_disable-ifcvt-triangle-rev,10,6.404933,6.382254,0.078446,0.012291,127.089518,127.089518,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0196,10,6.328241,6.317504,0.077605,0.012284,119.042027,119.042027,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1158,10,5.740447,5.757919,0.070711,0.012281,120.252626,120.252626,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0713,10,6.662356,6.657039,0.081728,0.012277,123.158289,123.158289,0.000000,0.000000,2625968.000000,2625968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1098,10,5.738995,5.739122,0.070388,0.012265,119.963345,119.963345,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1315,10,6.546440,6.522315,0.079626,0.012208,120.919698,120.919698,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1636,10,6.915290,6.976352,0.084595,0.012126,127.912234,127.912234,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0050,10,6.526140,6.516586,0.078912,0.012109,120.492316,120.492316,0.000000,0.000000,2621776.000000,2621776,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0541,10,6.582560,6.558351,0.078816,0.012018,120.228294,120.228294,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1656,10,6.888934,6.870910,0.082232,0.011968,126.150392,126.150392,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0220,10,6.524546,6.527009,0.077681,0.011901,128.502636,128.502636,0.000000,0.000000,2631656.000000,2631656,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0142,10,6.571570,6.565741,0.077671,0.011830,120.769515,120.769515,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1246,10,6.941490,6.945922,0.080670,0.011614,144.529944,144.529944,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1203,10,7.013070,6.990493,0.080898,0.011573,142.247068,142.247068,0.000000,0.000000,2624160.000000,2624160,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0121,10,6.498138,6.457263,0.073268,0.011347,116.702929,116.702929,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0646,10,6.628675,6.618051,0.074450,0.011250,120.680455,120.680455,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_012_disable-loop-level-heuristics,10,6.483920,6.453888,0.072147,0.011179,124.710370,124.710370,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0275,10,6.462981,6.437439,0.071830,0.011158,122.389478,122.389478,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1146,10,5.690208,5.692640,0.063421,0.011141,119.342573,119.342573,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1105,10,5.610603,5.611057,0.062273,0.011098,125.075726,125.075726,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0293,10,6.481467,6.488715,0.071821,0.011069,120.983380,120.983380,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1140,10,5.836463,5.832759,0.064505,0.011059,122.906839,122.906839,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_013_disable-lsr,10,6.565670,6.568238,0.071880,0.010944,118.619202,118.619202,0.000000,0.000000,2606864.000000,2606864,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0771,10,6.539840,6.562767,0.071396,0.010879,123.040284,123.040284,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0677,10,5.652550,5.654095,0.061030,0.010794,116.747376,116.747376,0.000000,0.000000,2611664.000000,2611664,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0141,10,6.593007,6.583205,0.068680,0.010433,120.925542,120.925542,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0350,10,6.501473,6.515139,0.067904,0.010422,123.192737,123.192737,0.000000,0.000000,2632368.000000,2632368,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0781,10,6.572398,6.563650,0.068189,0.010389,122.685138,122.685138,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1112,10,5.700157,5.706726,0.059081,0.010353,123.904383,123.904383,0.000000,0.000000,2621088.000000,2621088,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1210,10,6.957142,6.957904,0.071728,0.010309,143.416773,143.416773,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0189,10,6.362263,6.395700,0.065231,0.010199,119.779382,119.779382,0.000000,0.000000,2621256.000000,2621256,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0453,10,6.643171,6.629667,0.066886,0.010089,117.745545,117.745545,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1617,10,6.714748,6.707719,0.066785,0.009956,128.489501,128.489501,0.000000,0.000000,2620064.000000,2620064,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1265,10,6.880063,6.869954,0.068216,0.009930,143.286087,143.286087,0.000000,0.000000,2622120.000000,2622120,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1519,10,6.664994,6.641491,0.065162,0.009811,117.140760,117.140760,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0124,10,6.540676,6.575136,0.064225,0.009768,115.692118,115.692118,0.000000,0.000000,2623104.000000,2623104,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1136,10,5.773989,5.763354,0.054809,0.009510,119.711317,119.711317,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1086,10,5.790257,5.775440,0.054787,0.009486,126.769067,126.769067,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_007_EnumSizeOpt,10,6.451990,6.465914,0.059863,0.009258,125.843547,125.843547,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0292,10,6.422620,6.429399,0.059332,0.009228,121.001564,121.001564,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1199,10,6.706798,6.689699,0.059979,0.008966,127.496617,127.496617,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0946,10,6.569758,6.585981,0.058774,0.008924,116.564646,116.564646,0.000000,0.000000,2622216.000000,2622216,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_017_disable-block-placement,10,6.383734,6.364254,0.056440,0.008868,126.577756,126.577756,0.000000,0.000000,2574512.000000,2574512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1099,10,5.741668,5.749137,0.050845,0.008844,120.830216,120.830216,0.000000,0.000000,2620304.000000,2620304,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1482,10,6.624246,6.598604,0.058053,0.008798,119.572304,119.572304,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0740,10,5.525914,5.512879,0.048371,0.008774,123.958789,123.958789,0.000000,0.000000,2637248.000000,2637248,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0893,10,7.097602,7.100869,0.062139,0.008751,121.852543,121.852543,0.000000,0.000000,2650288.000000,2650288,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0190,10,6.316291,6.329909,0.055208,0.008722,121.951508,121.951508,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1251,10,6.930841,6.924541,0.059342,0.008570,141.096309,141.096309,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1231,10,6.605224,6.578902,0.056373,0.008569,135.988228,135.988228,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1602,10,6.992019,6.988763,0.059280,0.008482,137.990095,137.990095,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0748,10,6.597822,6.624502,0.056082,0.008466,120.792797,120.792797,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0193,10,6.328445,6.324812,0.053524,0.008463,128.760449,128.760449,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1200,10,6.931619,6.944490,0.058472,0.008420,144.888446,144.888446,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0185,10,6.254181,6.224640,0.052001,0.008354,116.781265,116.781265,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1486,10,6.727233,6.715927,0.054862,0.008169,121.582320,121.582320,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_013_InstSimplify-before-inline,10,6.382909,6.389532,0.051505,0.008061,127.705478,127.705478,0.000000,0.000000,2621488.000000,2621488,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0026,10,6.483325,6.486591,0.052215,0.008050,124.308791,124.308791,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1354,10,6.522897,6.524629,0.047797,0.007326,127.039253,127.039253,0.000000,0.000000,2620616.000000,2620616,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0346,10,6.414213,6.418401,0.046873,0.007303,119.451324,119.451324,0.000000,0.000000,2614016.000000,2614016,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1271,10,6.789967,6.801634,0.049399,0.007263,145.173950,145.173950,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0395,10,6.466739,6.453965,0.046482,0.007202,117.005895,117.005895,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1286,10,6.720753,6.729683,0.047597,0.007073,122.884439,122.884439,0.000000,0.000000,2624152.000000,2624152,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_008_ForceInline,10,6.425368,6.418144,0.043291,0.006745,135.129793,135.129793,0.000000,0.000000,2621536.000000,2621536,75
