Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,ns_iqr_ratio,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
tokio,EXP_DBL_1573,10,10.130066,10.122032,0.072618,890.923000,886.775000,7.330000,0.008266,,,,61.293351,61.293351,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0157,10,10.048669,10.045890,0.047180,887.696000,882.150000,7.270000,0.008241,,,,59.223759,59.223759,0.000000,0.000000,4041160.000000,4041160
tokio,EXP_DBL_0740,10,10.050258,10.035547,0.046096,885.651000,881.570000,7.265000,0.008241,,,,58.990810,58.990810,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0792,10,10.142729,10.046418,0.105979,888.366000,877.165000,7.220000,0.008231,,,,58.574473,58.574473,0.000000,0.000000,4044088.000000,4044088
tokio,EXP_DBL_1289,10,10.104499,10.105045,0.046264,879.063000,879.540000,7.235000,0.008226,,,,60.501007,60.501007,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0525,10,10.042060,10.051568,0.059154,874.451000,872.830000,7.170000,0.008215,,,,58.682447,58.682447,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0194,10,9.981963,10.020952,0.047973,900.592000,879.285000,7.222500,0.008214,,,,59.583090,59.583090,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0695,10,10.180290,10.065921,0.096551,898.693000,885.290000,7.262500,0.008204,,,,58.104063,58.104063,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0026,10,10.114772,10.012273,0.057968,881.971000,874.975000,7.162500,0.008186,,,,59.143053,59.143053,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0187,10,10.054167,10.030884,0.053384,877.092000,875.765000,7.167500,0.008184,,,,58.860748,58.860748,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0402,10,10.110400,10.088290,0.071457,884.639000,881.500000,7.207500,0.008176,,,,60.305141,60.305141,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0470,10,10.020174,10.005513,0.051325,879.959000,881.025000,7.200000,0.008172,,,,58.674832,58.674832,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_1525,10,10.092014,10.072119,0.057538,891.397000,880.170000,7.175000,0.008152,,,,60.817174,60.817174,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_ABL_066_disable-ra-fsprofile-loader,10,10.032646,10.039209,0.061637,879.554000,878.275000,7.152500,0.008144,,,,59.387409,59.387409,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0673,10,10.024611,10.001517,0.048306,881.315000,879.405000,7.157500,0.008139,,,,57.761062,57.761062,0.000000,0.000000,4034408.000000,4034408
tokio,EXP_DBL_1327,10,10.155680,10.138240,0.073831,896.985000,889.540000,7.220000,0.008117,,,,60.631332,60.631332,0.000000,0.000000,4073768.000000,4073768
tokio,EXP_DBL_0051,10,10.035569,10.018149,0.066530,876.396000,875.630000,7.105000,0.008114,,,,59.225771,59.225771,0.000000,0.000000,4042480.000000,4042480
tokio,EXP_DBL_1174,10,10.028834,10.014909,0.032367,876.130000,874.310000,7.092500,0.008112,,,,59.398519,59.398519,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0544,10,10.061413,10.040937,0.032840,884.203000,881.760000,7.130000,0.008086,,,,58.608865,58.608865,0.000000,0.000000,4041944.000000,4041944
tokio,EXP_ABL_079_disable-partial-libcall-inlining,10,10.027119,10.021151,0.028051,874.581000,872.830000,7.045000,0.008071,,,,59.601379,59.601379,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1016,10,10.160655,10.053807,0.058900,885.248000,881.950000,7.107500,0.008059,,,,58.821374,58.821374,0.000000,0.000000,4041080.000000,4041080
tokio,EXP_ABL_035_disable-memop-opt,10,10.035145,10.031519,0.037306,878.544000,875.925000,7.037500,0.008034,,,,59.149027,59.149027,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0720,10,10.022166,10.015582,0.015889,875.878000,877.460000,7.045000,0.008029,,,,58.433022,58.433022,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1646,10,10.071003,10.066401,0.064507,883.244000,881.335000,7.072500,0.008025,,,,60.776406,60.776406,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1157,10,10.045239,10.017076,0.041188,879.054000,871.165000,6.990000,0.008024,,,,58.941756,58.941756,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_1647,10,10.085903,10.082499,0.069520,892.625000,890.055000,7.127500,0.008008,,,,61.318164,61.318164,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1220,10,10.177504,10.072063,0.057753,877.719000,876.190000,7.015000,0.008006,,,,59.282515,59.282515,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_1426,10,10.151457,10.161803,0.069945,882.853000,881.860000,7.057500,0.008003,,,,61.507578,61.507578,0.000000,0.000000,4042512.000000,4042512
tokio,EXP_ABL_071_disable-2addr-hack,10,10.034188,10.021863,0.038235,879.760000,876.845000,7.005000,0.007989,,,,59.574250,59.574250,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1149,10,10.157617,10.069751,0.092612,888.001000,874.240000,6.982500,0.007987,,,,58.527966,58.527966,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_0052,10,10.050880,10.028614,0.072136,877.591000,875.905000,6.995000,0.007986,,,,59.245710,59.245710,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1098,10,9.940122,10.014551,0.048764,879.165000,878.100000,7.007500,0.007980,,,,58.715521,58.715521,0.000000,0.000000,4047744.000000,4047744
tokio,EXP_DBL_0006,10,10.129119,10.021016,0.067009,874.851000,874.945000,6.980000,0.007978,,,,59.049352,59.049352,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0439,10,10.062871,10.049877,0.082919,883.154000,879.045000,7.010000,0.007975,,,,58.585356,58.585356,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_1295,10,10.107290,10.093861,0.074713,883.615000,881.675000,7.020000,0.007962,,,,60.563520,60.563520,0.000000,0.000000,4049864.000000,4049864
tokio,EXP_ABL_010_disable-lftr,10,10.330719,10.333057,0.031030,886.608000,883.085000,7.030000,0.007961,,,,61.976807,61.976807,0.000000,0.000000,4037944.000000,4037944
tokio,EXP_DBL_0526,10,10.053861,10.045504,0.062194,883.369000,880.630000,7.010000,0.007960,,,,58.792740,58.792740,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0983,10,10.209390,10.134363,0.121358,883.480000,883.285000,7.015000,0.007942,,,,58.312939,58.312939,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0969,10,10.129187,10.125027,0.049369,885.216000,885.540000,7.032500,0.007941,,,,59.294772,59.294772,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_1491,10,10.116674,10.090281,0.069797,904.991000,884.250000,7.002500,0.007919,,,,60.816565,60.816565,0.000000,0.000000,4084912.000000,4084912
tokio,EXP_DBL_0999,10,10.031204,10.032767,0.076044,880.337000,874.585000,6.922500,0.007915,,,,58.601655,58.601655,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1420,10,10.086480,10.081419,0.035812,878.029000,875.080000,6.910000,0.007896,,,,60.437400,60.437400,0.000000,0.000000,4034072.000000,4034072
tokio,EXP_DBL_1390,10,10.058423,10.065829,0.071671,877.999000,874.440000,6.900000,0.007891,,,,59.333369,59.333369,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0630,10,10.108952,9.999338,0.067462,887.673000,880.080000,6.940000,0.007886,,,,58.696179,58.696179,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0853,10,9.399255,9.393400,0.010881,966.832000,967.320000,7.602500,0.007859,,,,62.189496,62.189496,0.000000,0.000000,4107096.000000,4107096
tokio,EXP_DBL_0010,10,10.023407,9.998727,0.044896,875.607000,872.350000,6.852500,0.007855,,,,59.094479,59.094479,0.000000,0.000000,4038848.000000,4038848
tokio,EXP_DBL_1434,10,10.102502,10.072747,0.058133,877.847000,874.800000,6.865000,0.007848,,,,61.452721,61.452721,0.000000,0.000000,4041824.000000,4041824
tokio,EXP_DBL_0523,10,10.076457,10.059687,0.092951,876.871000,877.670000,6.880000,0.007839,,,,59.525151,59.525151,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0624,10,10.028587,10.029363,0.040203,886.905000,886.590000,6.945000,0.007833,,,,59.940140,59.940140,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0567,10,10.040963,10.014758,0.058730,875.354000,873.375000,6.832500,0.007823,,,,58.614147,58.614147,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0015,10,10.046886,10.026041,0.040753,885.229000,874.165000,6.837500,0.007822,,,,59.108347,59.108347,0.000000,0.000000,4042256.000000,4042256
tokio,EXP_DBL_0761,10,10.055128,10.049999,0.069600,883.546000,883.680000,6.905000,0.007814,,,,58.572548,58.572548,0.000000,0.000000,4027768.000000,4027768
tokio,EXP_DBL_1582,10,9.918102,10.079499,0.049306,904.997000,881.940000,6.880000,0.007801,,,,60.624732,60.624732,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0507,10,10.061253,10.022780,0.035829,876.385000,876.145000,6.827500,0.007793,,,,58.179630,58.179630,0.000000,0.000000,4033128.000000,4033128
tokio,EXP_DBL_1292,10,10.169258,10.154031,0.068641,892.737000,892.965000,6.955000,0.007789,,,,60.521082,60.521082,0.000000,0.000000,4048952.000000,4048952
tokio,EXP_DBL_1477,10,10.029173,10.090137,0.062328,892.411000,879.210000,6.835000,0.007774,,,,60.795251,60.795251,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_1645,10,10.054889,10.042713,0.041076,881.111000,875.785000,6.797500,0.007762,,,,60.624741,60.624741,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1081,10,10.179261,10.056690,0.146198,885.057000,869.310000,6.712500,0.007722,,,,59.520168,59.520168,0.000000,0.000000,4047696.000000,4047696
tokio,EXP_DBL_1394,10,10.091025,10.086685,0.044808,886.220000,882.480000,6.812500,0.007720,,,,59.441433,59.441433,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0618,10,10.025549,10.015387,0.021383,876.314000,875.360000,6.750000,0.007711,,,,58.686477,58.686477,0.000000,0.000000,4041352.000000,4041352
tokio,EXP_DBL_1040,10,10.117513,10.013378,0.047348,882.274000,875.875000,6.742500,0.007698,,,,58.582553,58.582553,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1274,10,10.095912,10.062270,0.039722,877.782000,877.590000,6.750000,0.007692,,,,60.330623,60.330623,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1487,10,10.137737,10.141412,0.036319,881.039000,881.385000,6.767500,0.007678,,,,60.626831,60.626831,0.000000,0.000000,4043304.000000,4043304
tokio,EXP_DBL_1615,10,10.108434,10.080535,0.047608,884.974000,876.470000,6.727500,0.007676,,,,60.620696,60.620696,0.000000,0.000000,4041464.000000,4041464
tokio,EXP_DBL_0441,10,10.063327,10.049753,0.054873,877.911000,877.195000,6.727500,0.007669,,,,59.162592,59.162592,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0253,10,10.076607,10.058750,0.089706,885.428000,881.590000,6.760000,0.007668,,,,58.386060,58.386060,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_0930,10,10.300015,10.295022,0.066260,898.247000,892.395000,6.832500,0.007656,,,,62.064417,62.064417,0.000000,0.000000,3981592.000000,3981592
tokio,EXP_DBL_1616,10,10.104430,10.087853,0.060355,884.645000,884.430000,6.752500,0.007635,,,,61.648485,61.648485,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1121,10,10.049015,10.035412,0.029682,877.793000,875.355000,6.680000,0.007631,,,,58.698438,58.698438,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_0192,10,10.251551,10.051198,0.079392,883.776000,876.310000,6.682500,0.007626,,,,58.868889,58.868889,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_1366,10,10.072969,10.061273,0.052022,893.634000,880.030000,6.677500,0.007588,,,,59.108903,59.108903,0.000000,0.000000,4045640.000000,4045640
tokio,EXP_DBL_0266,10,10.248275,10.059764,0.123413,878.084000,877.455000,6.650000,0.007579,,,,58.373759,58.373759,0.000000,0.000000,3991000.000000,3991000
tokio,EXP_DBL_0383,10,10.120484,10.097717,0.043585,882.613000,883.615000,6.695000,0.007577,,,,60.065462,60.065462,0.000000,0.000000,4048152.000000,4048152
tokio,EXP_DBL_1630,10,10.073751,10.052104,0.074712,878.425000,878.315000,6.640000,0.007560,,,,60.737066,60.737066,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1472,10,10.131573,10.120231,0.024437,880.412000,879.370000,6.645000,0.007557,,,,61.475397,61.475397,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_1132,10,10.130756,10.029505,0.051537,885.746000,875.515000,6.615000,0.007556,,,,59.099376,59.099376,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_ABL_019_disable-cgp-branch-opts,10,10.233485,10.247098,0.035764,878.031000,874.865000,6.595000,0.007538,,,,61.323231,61.323231,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1034,10,10.017400,10.009991,0.082277,880.548000,877.665000,6.612500,0.007534,,,,58.598731,58.598731,0.000000,0.000000,4041480.000000,4041480
tokio,EXP_DBL_1445,10,10.127480,10.091959,0.088320,880.352000,881.335000,6.635000,0.007528,,,,60.936477,60.936477,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_1291,10,10.099486,10.090185,0.042085,879.138000,879.215000,6.612500,0.007521,,,,60.918424,60.918424,0.000000,0.000000,4050648.000000,4050648
tokio,EXP_DBL_1592,10,10.124542,10.121564,0.091256,889.608000,886.070000,6.650000,0.007505,,,,60.432322,60.432322,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0598,10,10.171529,10.069123,0.041352,880.943000,881.450000,6.612500,0.007502,,,,58.602922,58.602922,0.000000,0.000000,3975992.000000,3975992
tokio,EXP_DBL_0611,10,10.036476,10.031861,0.027667,876.824000,875.910000,6.570000,0.007501,,,,58.796552,58.796552,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0436,10,10.064685,10.055530,0.044600,878.769000,879.955000,6.600000,0.007500,,,,58.995985,58.995985,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0429,10,10.068171,10.067079,0.042782,878.612000,878.475000,6.565000,0.007473,,,,58.757804,58.757804,0.000000,0.000000,4027776.000000,4027776
tokio,EXP_DBL_1439,10,10.110577,10.097876,0.045318,881.143000,881.220000,6.577500,0.007464,,,,60.716094,60.716094,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0237,10,10.142085,10.028450,0.041438,893.751000,880.280000,6.570000,0.007464,,,,58.646380,58.646380,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0376,10,10.011681,10.081342,0.069002,885.668000,878.415000,6.552500,0.007459,,,,60.732362,60.732362,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,9.964707,10.045399,0.038388,882.596000,880.770000,6.540000,0.007425,,,,59.460333,59.460333,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_ABL_014_disable-machine-licm,10,10.300356,10.299736,0.054064,883.688000,882.595000,6.552500,0.007424,,,,60.670153,60.670153,0.000000,0.000000,4027768.000000,4027768
tokio,EXP_DBL_0855,10,9.912429,9.910445,0.967299,952.622000,950.675000,7.050000,0.007416,,,,61.490245,61.490245,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_1552,10,10.117272,10.111668,0.050568,887.410000,887.630000,6.582500,0.007416,,,,61.337024,61.337024,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_1358,10,10.097843,10.075771,0.067287,876.528000,877.075000,6.495000,0.007405,,,,60.503415,60.503415,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_ABL_037_disable-adv-copy-opt,10,10.050702,10.031660,0.084767,876.139000,873.995000,6.467500,0.007400,,,,59.360070,59.360070,0.000000,0.000000,4041352.000000,4041352
tokio,EXP_DBL_0408,10,10.155781,10.162842,0.048324,909.302000,908.120000,6.715000,0.007394,,,,60.241801,60.241801,0.000000,0.000000,4048488.000000,4048488
tokio,EXP_DBL_1259,10,10.194513,10.084609,0.163902,889.933000,881.340000,6.490000,0.007364,,,,58.837411,58.837411,0.000000,0.000000,4037304.000000,4037304
tokio,EXP_ABL_025_disable-ifcvt-forked-diamond,10,10.051489,10.051841,0.030131,877.607000,877.090000,6.450000,0.007354,,,,59.365553,59.365553,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0079,10,10.023676,10.014581,0.045312,881.354000,879.935000,6.440000,0.007319,,,,58.950113,58.950113,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0529,10,10.129920,10.014504,0.070159,879.969000,879.610000,6.412500,0.007290,,,,58.754292,58.754292,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0835,10,10.077359,10.334356,0.753251,952.332000,952.615000,6.930000,0.007275,,,,62.311775,62.311775,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_1554,10,10.205863,10.102687,0.075871,887.743000,886.600000,6.450000,0.007275,,,,61.768754,61.768754,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0457,10,9.940810,10.019303,0.059954,876.094000,874.730000,6.357500,0.007268,,,,59.390696,59.390696,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0418,10,10.118379,10.111812,0.074389,878.214000,877.675000,6.372500,0.007261,,,,60.383316,60.383316,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0046,10,10.065471,10.042514,0.098066,879.717000,879.385000,6.375000,0.007249,,,,58.855591,58.855591,0.000000,0.000000,4042848.000000,4042848
tokio,EXP_DBL_1586,10,10.088398,10.100172,0.071197,878.873000,879.510000,6.362500,0.007234,,,,60.683689,60.683689,0.000000,0.000000,4033128.000000,4033128
tokio,EXP_ABL_042_disable-demotion,10,10.031818,10.021835,0.038408,878.137000,874.890000,6.325000,0.007229,,,,59.888052,59.888052,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0691,10,9.954589,10.035813,0.094504,876.317000,874.875000,6.322500,0.007227,,,,58.159653,58.159653,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1389,10,10.058512,10.046529,0.034697,880.602000,881.190000,6.365000,0.007223,,,,59.806975,59.806975,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1196,10,10.133658,10.069156,0.079379,881.123000,877.895000,6.312500,0.007190,,,,58.667670,58.667670,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0047,10,10.074657,10.052686,0.106983,886.467000,885.815000,6.352500,0.007171,,,,59.234966,59.234966,0.000000,0.000000,4040384.000000,4040384
tokio,EXP_DBL_1134,10,10.055782,10.055366,0.054101,886.235000,873.815000,6.265000,0.007170,,,,58.647685,58.647685,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_0652,10,10.219944,10.048433,0.091283,884.073000,879.475000,6.282500,0.007143,,,,58.579372,58.579372,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0068,10,10.019680,10.002447,0.012734,878.287000,874.660000,6.227500,0.007120,,,,58.767528,58.767528,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0714,10,10.164360,10.053059,0.111168,886.143000,884.055000,6.290000,0.007115,,,,58.253773,58.253773,0.000000,0.000000,4039648.000000,4039648
tokio,EXP_DBL_0682,10,10.139243,10.069361,0.060614,885.748000,885.725000,6.295000,0.007107,,,,58.986946,58.986946,0.000000,0.000000,4056016.000000,4056016
tokio,EXP_DBL_1313,10,10.140143,10.128682,0.028978,880.426000,879.405000,6.250000,0.007107,,,,60.474439,60.474439,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0499,10,10.037738,10.046198,0.048404,873.666000,873.550000,6.200000,0.007097,,,,58.704558,58.704558,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1637,10,10.090345,10.094835,0.078467,878.500000,874.965000,6.205000,0.007092,,,,60.771896,60.771896,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1320,10,10.092932,10.078887,0.060302,876.285000,875.255000,6.195000,0.007078,,,,61.084071,61.084071,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0084,10,10.127695,10.014589,0.044517,878.723000,878.745000,6.170000,0.007021,,,,59.036391,59.036391,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0261,10,9.966560,10.066360,0.075614,886.566000,885.905000,6.215000,0.007015,,,,58.819259,58.819259,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_0186,10,10.066072,10.050894,0.056087,880.110000,876.195000,6.125000,0.006990,,,,59.887425,59.887425,0.000000,0.000000,4040872.000000,4040872
tokio,EXP_DBL_1607,10,10.098027,10.088923,0.082941,879.683000,879.305000,6.135000,0.006977,,,,60.533969,60.533969,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1352,10,10.145720,10.115740,0.048717,883.277000,884.355000,6.165000,0.006971,,,,61.054819,61.054819,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1263,10,10.110478,10.087902,0.013598,886.363000,883.840000,6.157500,0.006967,,,,60.574634,60.574634,0.000000,0.000000,4063240.000000,4063240
tokio,EXP_ABL_027_disable-ifcvt-simple-false,10,10.057239,10.055360,0.046977,878.191000,878.750000,6.112500,0.006956,,,,59.591888,59.591888,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_ABL_001_disable-binop-extract-shuffle,10,10.272075,10.263371,0.040302,874.389000,875.500000,6.067500,0.006930,,,,61.357346,61.357346,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1587,10,10.113985,10.101381,0.036329,881.703000,880.195000,6.085000,0.006913,,,,60.734214,60.734214,0.000000,0.000000,4037944.000000,4037944
tokio,EXP_DBL_0462,10,10.179817,10.079030,0.077730,884.468000,883.735000,6.095000,0.006897,,,,58.410779,58.410779,0.000000,0.000000,4039232.000000,4039232
tokio,EXP_DBL_0975,10,10.164383,10.150002,0.038178,887.849000,882.500000,6.077500,0.006887,,,,58.194399,58.194399,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_ABL_061_disable-last-run-tracking,10,10.139362,10.051381,0.032238,876.420000,875.600000,6.025000,0.006881,,,,60.462803,60.462803,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0790,10,10.148326,10.040471,0.098075,887.862000,876.640000,5.992500,0.006836,,,,58.820478,58.820478,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1094,10,10.034933,10.034793,0.048353,870.891000,867.100000,5.920000,0.006827,,,,58.703154,58.703154,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_1217,10,10.230749,10.039036,0.090034,875.327000,874.870000,5.962500,0.006815,,,,59.431016,59.431016,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_1654,10,10.113930,10.100332,0.056521,878.795000,876.905000,5.967500,0.006805,,,,61.049575,61.049575,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0491,10,10.059394,10.061702,0.030700,883.223000,882.340000,5.987500,0.006786,,,,58.646498,58.646498,0.000000,0.000000,4042328.000000,4042328
tokio,EXP_DBL_0963,10,10.116720,10.091942,0.033233,877.074000,876.500000,5.940000,0.006777,,,,58.332997,58.332997,0.000000,0.000000,4044856.000000,4044856
tokio,EXP_DBL_1414,10,10.125710,10.124778,0.067537,889.565000,878.820000,5.947500,0.006768,,,,61.268484,61.268484,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_1421,10,10.198661,10.092899,0.106334,881.434000,879.095000,5.897500,0.006709,,,,60.445039,60.445039,0.000000,0.000000,4039064.000000,4039064
tokio,EXP_ABL_016_disable-preheader-prot,10,10.242882,10.246949,0.045801,877.671000,876.225000,5.867500,0.006696,,,,61.321869,61.321869,0.000000,0.000000,4041016.000000,4041016
tokio,EXP_DBL_0642,10,10.123931,10.014584,0.059653,878.134000,877.135000,5.860000,0.006681,,,,59.074325,59.074325,0.000000,0.000000,4041368.000000,4041368
